frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,236.5,,,,,,,,,,,,,,,,,,,60,168,17,,,,,,,,,,,,,,,
1,236.5,15,830,192,55.009126869142115,12.725002842018418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,269.0,15,830,192,55.009126869142115,12.725002842018418,,,,,13,969,636,64.22149871831171,42.15157191418601,,,,,,,,,,,,,,,,,,,,,,
3,307.6,15,830,192,55.009126869142115,12.725002842018418,,,,,13,969,637,64.22149871831171,42.21784797065485,,,,,,,,,,,,,,,,,,,,,,
4,339.4,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,636,64.22149871831171,42.15157191418601,,,,,,,,,,,,,,,,,,,,,,
5,375.1,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,636,64.22149871831171,42.15157191418601,0.0,-0.3416955592167097,0.0,-6.441009598806968,,,,,,,,,,,,,,,,,,
6,406.9,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,636,64.22149871831171,42.15157191418601,0.0,-0.38064740690648696,0.0,5.776136675363988,,,,,,,,,,,,,,,,,,
7,439.4,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,636,64.22149871831171,42.15157191418601,0.0,-0.20817900837962203,0.0,-4.16358016759244,,,,,,,,,,,,,,,,,,
8,475.0,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,969,635,64.22149871831171,42.08529585771716,0.11094054031853012,-0.33104657408913346,2.2210318382088112,6.654202494253939,,,,,,,,,,,,,,,,,,
9,538.7,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,636,64.22149871831171,42.15157191418601,0.0,-0.17104218480182035,0.0,-2.595480801241582,,,,,,,,,,,,,,,,,,
10,574.7,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,635,64.22149871831171,42.08529585771716,0.0,-0.2685562034823791,0.0,3.2710865223188694,,,,,,,,,,,,,,,,,,
11,674.4,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,970,636,64.28777477478054,42.15157191418601,-0.0710069826660801,0.15015014907012875,-4.045981918295173,-1.8277559229473974,,,,,,,,,,,,,,,,,,
12,708.2,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,635,64.22149871831171,42.08529585771716,0.0,-0.22556720450224152,0.0,1.9521177369298277,,,,,,,,,,,,,,,,,,
13,738.9,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,635,64.22149871831171,42.08529585771716,0.0,0.09412353656713991,0.0,1.146449897285505,,,,,,,,,,,,,,,,,,
14,838.7,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,636,64.22149871831171,42.15157191418601,-0.22175639925776408,0.0,2.2109311989807,0.0,,,,,,,,,,,,,,,,,,
15,939.3,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,635,64.22149871831171,42.08529585771716,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
16,1006.6,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,636,64.22149871831171,42.15157191418601,0.0,0.08188571414669468,0.0,-1.2378792765940232,,,,,,,,,,,,,,,,,,
17,1039.3,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,636,64.22149871831171,42.15157191418601,0.21638019519087745,0.0,2.1573299620227075,0.0,,,,,,,,,,,,,,,,,,
18,1074.8,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,635,64.22149871831171,42.08529585771716,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
19,1138.9,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,969,636,64.22149871831171,42.15157191418601,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
20,1206.4,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,970,636,64.28777477478054,42.15157191418601,0.15042876705116984,0.0,-2.946694751247215,0.0,,,,,,,,,,,,,,,,,,
