frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,119.0,,,,,,,,,,,,,,,,,,,56,526,476,,,,,,,,,,,,,,,
1,119.0,,,,,,,,,,,,,,,,,,,71,1014,538,,,,,,,,,,,,,,,
2,350.1,15,830,192,55.009126869142115,12.725002842018418,,,,,14,962,652,63.75756632302978,43.21198881768754,,,,,,,,,,,,,,,,,,,,,,
3,383.5,15,830,192,55.009126869142115,12.725002842018418,,,,,14,962,653,63.75756632302978,43.27826487415639,,,,,,,,,,,,,,,,,,,,,,
4,418.1,15,830,192,55.009126869142115,12.725002842018418,,,,,14,962,653,63.75756632302978,43.27826487415639,,,,,,,,,,,,,,,,,,,,,,
5,450.6,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,652,63.75756632302978,43.21198881768754,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
6,517.9,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,653,63.75756632302978,43.27826487415639,0.0,-0.13181377923765986,0.0,-1.9615145719889866,,,,,,,,,,,,,,,,,,
7,581.9,15,831,192,55.075402925610966,12.725002842018418,0.01011539323395179,0.0,-4.816853920929354,0.0,14,962,652,63.75756632302978,43.21198881768754,0.0,-0.01011539323395179,0.0,4.816853920929354,,,,,,,,,,,,,,,,,,
8,682.2,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,652,63.75756632302978,43.21198881768754,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
9,719.2,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,652,63.75756632302978,43.21198881768754,0.0,-0.10963764811560407,0.0,2.1818437435941105,,,,,,,,,,,,,,,,,,
10,749.9,15,830,192,55.009126869142115,12.725002842018418,0.26892365255307493,0.0,7.897904627109391,0.0,14,962,653,63.75756632302978,43.27826487415639,0.0,0.14710930787159007,0.0,-2.9451312887205225,,,,,,,,,,,,,,,,,,
11,789.3,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,652,63.75756632302978,43.21198881768754,0.0,-0.23445943622089785,0.0,-4.378327473779609,,,,,,,,,,,,,,,,,,
12,819.7,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,652,63.75756632302978,43.21198881768754,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
13,849.8,15,831,192,55.075402925610966,12.725002842018418,0.33418376776883724,0.0,-6.591395813981014,0.0,14,962,653,63.75756632302978,43.27826487415639,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
14,917.8,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,651,63.75756632302978,43.1457127612187,0.0,0.06547771290535424,0.0,9.046609950452792,,,,,,,,,,,,,,,,,,
15,1017.9,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,652,63.75756632302978,43.21198881768754,0.0,0.4346876949795586,0.0,4.386354137028847,,,,,,,,,,,,,,,,,,
16,1051.1,15,830,192,55.009126869142115,12.725002842018418,-0.10854073216758843,0.0,2.1927420639916857,0.0,14,962,653,63.75756632302978,43.27826487415639,0.0,-0.8975112542123882,0.0,-8.917151060232374,,,,,,,,,,,,,,,,,,
17,1081.9,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,653,63.75756632302978,43.27826487415639,0.0,0.09871655355586244,0.0,-8.641505250263787,,,,,,,,,,,,,,,,,,
18,1118.9,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,653,63.75756632302978,43.27826487415639,-0.2202514379887225,0.15027448371744578,-4.361414613638064,-10.018298914496421,,,,,,,,,,,,,,,,,,
19,1150.1,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,651,63.75756632302978,43.1457127612187,0.0,-0.5483927493521744,0.0,15.9700501483175,,,,,,,,,,,,,,,,,,
20,1217.7,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,652,63.75756632302978,43.21198881768754,-0.37898903571305637,-0.20756744020386536,-5.581576372799065,4.130695327440106,,,,,,,,,,,,,,,,,,
21,1249.9,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,961,652,63.691290266560934,43.21198881768754,0.1548541348164298,0.15485413481644644,10.088217251884663,10.088217251885744,,,,,,,,,,,,,,,,,,
22,1281.8,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,652,63.75756632302978,43.21198881768754,-0.37457050887131144,0.2176854774348089,-5.688238555372989,-4.336364092326868,,,,,,,,,,,,,,,,,,
23,1318.2,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,961,652,63.691290266560934,43.21198881768754,0.004625493726576987,0.33320478576321616,13.215696361647488,6.630941010213257,,,,,,,,,,,,,,,,,,
24,1350.2,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,653,63.75756632302978,43.27826487415639,0.41347951183111686,0.26557216876505685,-4.93118082088392,-7.88047978531325,,,,,,,,,,,,,,,,,,
25,1382.2,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,961,652,63.691290266560934,43.21198881768754,-0.2772428083900647,0.14055165815899684,7.62703736974045,2.7998338278684605,,,,,,,,,,,,,,,,,,
26,1418.0,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,653,63.75756632302978,43.27826487415639,0.46404027712949003,0.4640402771295399,-4.008987275416761,-4.00898727541719,,,,,,,,,,,,,,,,,,
27,1517.9,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,652,63.75756632302978,43.21198881768754,0.0,-0.06299525186578442,0.0,3.9619655261499678,,,,,,,,,,,,,,,,,,
28,1555.3,15,830,192,55.009126869142115,12.725002842018418,0.12684125225832338,0.0,1.465525733776123,0.0,14,962,653,63.75756632302978,43.27826487415639,0.09013851063922179,0.09013851063923145,-3.3823080915280106,-3.3823080915283734,,,,,,,,,,,,,,,,,,
29,1649.5,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,653,63.75756632302978,43.27826487415639,0.0,-0.22840965701780086,0.0,-1.9733015725079985,,,,,,,,,,,,,,,,,,
30,1717.4,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,962,653,63.75756632302978,43.27826487415639,0.0,-0.16685588090981887,0.0,-5.003174839874624,,,,,,,,,,,,,,,,,,
