frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,110.6,,,,,,,,,,,,,,,,,,,59,512,436,,,,,,,,,,,,,,,
1,110.6,16,830,192,55.009126869142115,12.725002842018418,,,,,14,985,598,65.28191562181324,39.63308176836986,,,,,,,,,,,,,,,,,,,,,,
2,221.2,15,830,192,55.009126869142115,12.725002842018418,,,,,13,985,598,65.28191562181324,39.63308176836986,,,,,,,,,,,,,,,,,,,,,,
3,242.8,15,830,192,55.009126869142115,12.725002842018418,,,,,13,985,598,65.28191562181324,39.63308176836986,,,,,,,,,,,,,,,,,,,,,,
4,349.0,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,598,65.28191562181324,39.63308176836986,0.0,-0.46690933398854667,0.0,-3.9170246139978753,,,,,,,,,,,,,,,,,,
5,381.2,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,598,65.28191562181324,39.63308176836986,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
6,413.4,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,597,65.28191562181324,39.56680571190102,0.0,0.2756007206672519,0.0,7.78533109229526,,,,,,,,,,,,,,,,,,
7,449.0,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,597,65.28191562181324,39.56680571190102,0.0,-0.33104857034988155,0.0,6.6342398867711765,,,,,,,,,,,,,,,,,,
8,481.4,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,598,65.28191562181324,39.63308176836986,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
9,513.2,15,830,192,55.009126869142115,12.725002842018418,0.14773160986518244,0.0,2.9605533039114698,0.0,14,985,598,65.28191562181324,39.63308176836986,0.0,0.41614240297022653,0.0,-4.968864513077332,,,,,,,,,,,,,,,,,,
10,548.8,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,597,65.28191562181324,39.56680571190102,0.0,0.14490425708935398,0.0,2.903892927642366,,,,,,,,,,,,,,,,,,
11,612.9,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,985,598,65.28191562181324,39.63308176836986,0.23771419928822002,0.0,3.6154250842314832,0.0,,,,,,,,,,,,,,,,,,
12,680.7,15,831,192,55.075402925610966,12.725002842018418,-0.2385426869977932,0.0,-7.572783714215655,0.0,14,985,598,65.28191562181324,39.63308176836986,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
13,718.3,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,598,65.28191562181324,39.63308176836986,0.0,0.14034331103970704,0.0,-2.9577094002045716,,,,,,,,,,,,,,,,,,
14,749.6,15,830,192,55.009126869142115,12.725002842018418,0.3854980626796962,0.0,5.640059439351809,0.0,14,986,598,65.34819167828208,39.63308176836986,-0.18126251599186394,-0.3854980626796549,-9.74529655870235,-5.640059439351204,,,,,,,,,,,,,,,,,,
15,785.2,15,830,192,55.009126869142115,12.725002842018418,-0.30350179141061534,0.0,6.329547266123368,0.0,14,985,598,65.28191562181324,39.63308176836986,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
16,813.2,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,598,65.28191562181324,39.63308176836986,0.0,-0.20170203013387927,0.0,-4.2508330902819615,,,,,,,,,,,,,,,,,,
17,849.1,15,831,192,55.075402925610966,12.725002842018418,0.1624735694162395,0.0,-10.122963826556969,0.0,14,985,597,65.28191562181324,39.56680571190102,-0.3793058338555148,-0.16247356941622204,5.764526350387761,10.122963826555884,,,,,,,,,,,,,,,,,,
18,881.1,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,598,65.28191562181324,39.63308176836986,0.0,-0.204139718854654,0.0,-4.257345544414059,,,,,,,,,,,,,,,,,,
19,948.6,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,597,65.28191562181324,39.56680571190102,0.0,-0.20877162827547213,0.0,4.146407711528743,,,,,,,,,,,,,,,,,,
20,980.7,15,830,192,55.009126869142115,12.725002842018418,-0.21806787489145427,0.0,4.339659201819985,0.0,14,985,598,65.28191562181324,39.63308176836986,0.0,-0.1558457980750541,0.0,-10.022237818331448,,,,,,,,,,,,,,,,,,
21,1016.0,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,597,65.28191562181324,39.56680571190102,0.0,0.1912569736992739,0.0,10.119416597845165,,,,,,,,,,,,,,,,,,
22,1049.3,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,597,65.28191562181324,39.56680571190102,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
23,1081.2,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,597,65.28191562181324,39.56680571190102,0.08315281875456117,-0.3800532296062261,1.6547824627773364,5.560398384875289,,,,,,,,,,,,,,,,,,
24,1113.1,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,985,598,65.28191562181324,39.63308176836986,0.0,0.42090420945815793,0.0,-5.389298456570514,,,,,,,,,,,,,,,,,,
25,1281.7,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,985,597,65.28191562181324,39.56680571190102,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
26,1318.4,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,986,598,65.34819167828208,39.63308176836986,-0.36404684008079374,-0.36404684008083277,-5.42543725902822,-5.425437259028802,,,,,,,,,,,,,,,,,,
27,1366.4,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,985,597,65.28191562181324,39.56680571190102,0.5373055517219923,0.46826207611019877,4.242444150982961,5.7632255521255145,,,,,,,,,,,,,,,,,,
28,1381.3,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,985,597,65.28191562181324,39.56680571190102,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
29,1421.4,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,985,597,65.28191562181324,39.56680571190102,-0.38776219661813527,-0.38776219661817685,4.964944899079842,4.964944899080375,,,,,,,,,,,,,,,,,,
30,1457.2,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,986,598,65.34819167828208,39.63308176836986,0.4727295263867975,0.4727295263868482,-5.664823563652453,-5.66482356365306,,,,,,,,,,,,,,,,,,
31,1548.5,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,985,597,65.28191562181324,39.56680571190102,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
32,1680.6,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,986,598,65.34819167828208,39.63308176836986,-0.1388056738214176,0.10055408068081324,-3.043984075031094,-1.1970723890573005,,,,,,,,,,,,,,,,,,
33,1714.9,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,985,597,65.28191562181324,39.56680571190102,-0.10072393297009281,-0.10072393297010361,1.2142728507545861,1.2142728507547162,,,,,,,,,,,,,,,,,,
34,1748.8,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,985,597,65.28191562181324,39.56680571190102,0.22160695219413606,0.22160695219415982,2.212750396346841,2.212750396347078,,,,,,,,,,,,,,,,,,
35,1848.6,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,985,598,65.28191562181324,39.63308176836986,-0.1473860316168074,0.0,2.9418369584193087,0.0,,,,,,,,,,,,,,,,,,
36,1880.8,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,985,597,65.28191562181324,39.56680571190102,0.0,0.27961380593907914,0.0,3.37087168100156,,,,,,,,,,,,,,,,,,
37,1913.1,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,986,598,65.34819167828208,39.63308176836986,0.1224346029817233,0.23777705975071384,-3.419960977143102,-2.0159140292557334,,,,,,,,,,,,,,,,,,
38,1948.8,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,12,985,598,65.28191562181324,39.63308176836986,0.08535201998029016,-0.08535201998029932,1.7036331333391244,-1.703633133339307,,,,,,,,,,,,,,,,,,
39,2012.8,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,12,985,598,65.28191562181324,39.63308176836986,0.10080286176663335,0.3219444043794902,1.5273160873732323,-2.7294989773589693,,,,,,,,,,,,,,,,,,
40,2149.0,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,12,985,598,65.28191562181324,39.63308176836986,-0.11525965310021336,-0.23818588849787212,1.4047489713615287,-2.0193801483499114,,,,,,,,,,,,,,,,,,
41,2182.1,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,12,986,597,65.34819167828208,39.56680571190102,0.15174045663598237,-0.15174045663599867,-1.1345080869979993,1.1345080869981208,,,,,,,,,,,,,,,,,,
42,2248.7,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,986,598,65.34819167828208,39.63308176836986,-0.0011960399926447015,-0.14137256224109807,-2.3920799852899606,-1.1985804344306754,,,,,,,,,,,,,,,,,,
43,2313.1,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,13,985,597,65.28191562181324,39.56680571190102,0.0,-0.07348691467075956,0.0,4.026680255932027,,,,,,,,,,,,,,,,,,
44,2449.6,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,12,986,597,65.34819167828208,39.56680571190102,-0.4861232016085025,0.48612320160855466,-3.6345659933345984,3.634565993334988,,,,,,,,,,,,,,,,,,
45,2483.6,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,12,985,597,65.28191562181324,39.56680571190102,-0.11637280657901547,-0.11637280657902795,1.4114348887691377,1.411434888769289,,,,,,,,,,,,,,,,,,
