frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,121.2,,,,,,,,,,,,,,,,,,,58,524,459,,,,,,,,,,,,,,,
1,121.2,,,,,,,,,,,,,,,,,,,62,1015,545,,,,,,,,,,,,,,,
2,223.4,,,,,,,,,,,,,,,,,,,58,167,8,,,,,,,,,,,,,,,
3,244.4,15,830,192,55.009126869142115,12.725002842018418,,,,,13,972,628,64.42032688771823,41.62136346243524,,,,,,,,,,,,,,,,,,,,,,
4,264.8,15,830,192,55.009126869142115,12.725002842018418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,277.1,15,830,192,55.009126869142115,12.725002842018418,,,,,13,973,628,64.48660294418708,41.62136346243524,,,,,,,,,,,,,,,,,,,,,,
6,286.7,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,973,627,64.48660294418708,41.5550874059664,1.2851436472616597,-1.2234105892838967,-13.31755074882549,16.236371456986017,,,,,,,,,,,,,,,,,,
7,312.5,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,973,627,64.48660294418708,41.5550874059664,,,,,,,,,,,,,,,,,,,,,,
8,413.0,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,973,627,64.48660294418708,41.5550874059664,0.0,-0.09010571127453987,0.0,5.851020212632444,,,,,,,,,,,,,,,,,,
9,479.7,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,973,628,64.48660294418708,41.62136346243524,0.0,0.22553324801213476,0.0,-1.2214094124675587,,,,,,,,,,,,,,,,,,
10,512.2,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,973,628,64.48660294418708,41.62136346243524,0.0,0.21586889860278288,0.0,-1.1618347610483473,,,,,,,,,,,,,,,,,,
11,579.7,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,973,628,64.48660294418708,41.62136346243524,0.0,0.26521002402987237,0.0,-1.5880839762267804,,,,,,,,,,,,,,,,,,
12,849.0,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,973,628,64.48660294418708,41.62136346243524,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
13,883.8,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,973,628,64.48660294418708,41.62136346243524,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
14,913.7,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,973,628,64.48660294418708,41.62136346243524,-0.5189669440731571,-0.5189669440731015,-3.1075864914560305,-3.1075864914556974,,,,,,,,,,,,,,,,,,
15,948.0,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,973,628,64.48660294418708,41.62136346243524,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
16,992.6,15,830,192,55.009126869142115,12.725002842018418,0.2649841062419499,0.0,4.871031364741723,0.0,14,973,628,64.48660294418708,41.62136346243524,0.0,-0.2649841062419215,0.0,-4.871031364741201,,,,,,,,,,,,,,,,,,
17,1012.3,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,972,627,64.42032688771823,41.5550874059664,-0.18232575138463572,-0.3888188569097164,9.936008249843898,5.747507123573045,,,,,,,,,,,,,,,,,,
18,1048.1,15,830,192,55.009126869142115,12.725002842018418,0.0,0.0,0.0,0.0,14,973,628,64.48660294418708,41.62136346243524,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
