frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,133.4,,,,,,,,,,,,,,,,,,,57,526,472,34.861205702612956,31.282298653295275,,,,,,,,,,,,,
1,133.4,,,,,,,,,,,,,,,,,,,41,182,424,12.062242277329958,28.10104794279067,,,,,,,,,,,,,
2,254.9,,,,,,,,,,,,,,,,,,,47,277,540,,,,,,,,,,,,,,,
3,276.6,,,,,,,,,,,,,,,,,,,36,773,674,51.2313916504179,44.67006206000215,,,,,,,,,,,,,
4,296.6,,,,,,,,,,,,,,,,,,,40,250,709,16.56901411721148,46.98972403641176,,,,,,,,,,,,,
5,327.3,15,778,190,51.56277193276213,12.592450729080726,,,,,14,930,614,61.63673251602671,40.693498671871396,,,,,,,,,,,,,,,,,,,,,,
6,327.3,15,778,190,51.56277193276213,12.592450729080726,,,,,11,927,615,61.43790434662017,40.75977472834025,,,,,,,,,,,,,,,,,,,,,,
7,336.3,15,778,190,51.56277193276213,12.592450729080726,,,,,14,930,614,61.63673251602671,40.693498671871396,,,,,,,,,,,,,,,,,,,,,,
8,354.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
9,354.2,16,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,15,930,614,61.63673251602671,40.693498671871396,5.760305721254014,-2.0740525930665794,-121.26959413166345,28.977050387253417,,,,,,,,,,,,,,,,,,
10,381.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,15,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
11,413.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,-0.24711710131000686,0.0,-8.334472219561782,,,,,,,,,,,,,,,,,,
12,449.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,-0.19706825504331127,0.0,10.538409360604868,,,,,,,,,,,,,,,,,,
13,481.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
14,513.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,-0.26892365255304607,0.0,7.897904627108544,,,,,,,,,,,,,,,,,,
15,581.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,-0.0018975528606094707,0.0,-7.590211442437169,,,,,,,,,,,,,,,,,,
16,649.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
