frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,118.9,,,,,,,,,,,,,,,,,,,44,42,308,,,,,,,,,,,,,,,
1,118.9,,,,,,,,,,,,,,,,,,,49,42,279,,,,,,,,,,,,,,,
2,230.4,,,,,,,,,,,,,,,,,,,35,51,303,,,,,,,,,,,,,,,
3,253.6,15,778,190,51.56277193276213,12.592450729080726,,,,,13,930,614,61.63673251602671,40.693498671871396,,,,,,,,,,,,,,,,,,,,,,
4,269.4,15,778,190,51.56277193276213,12.592450729080726,,,,,14,930,614,61.63673251602671,40.693498671871396,,,,,,,,,,,,,,,,,,,,,,
5,283.4,15,778,190,51.56277193276213,12.592450729080726,,,,,14,930,614,61.63673251602671,40.693498671871396,,,,,,,,,,,,,,,,,,,,,,
6,315.3,16,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,15,930,614,61.63673251602671,40.693498671871396,0.0,-0.16157559379811348,0.0,-5.237458469955055,,,,,,,,,,,,,,,,,,
7,347.1,15,778,189,51.56277193276213,12.52617467261188,0.0,-0.3638515117657832,0.0,12.590017708158594,14,930,613,61.63673251602671,40.62722261540255,0.0,-0.5421103954648513,0.0,8.00162945335574,,,,,,,,,,,,,,,,,,
8,383.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,-0.3765146533141561,0.0,5.743930637897121,,,,,,,,,,,,,,,,,,
9,446.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,0.15562536057128035,0.0,10.072838871927523,,,,,,,,,,,,,,,,,,
10,482.6,15,778,190,51.56277193276213,12.592450729080726,0.25461838317055224,0.2412685736431666,3.758204917646528,-3.6583559309047247,14,930,613,61.63673251602671,40.62722261540255,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
11,514.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
12,546.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.3862295288019084,0.0,-5.4745503728123035,,,,,,,,,,,,,,,,,,
13,614.5,15,779,190,51.629047989230976,12.592450729080726,0.17550575935986854,0.0,-4.957789812425662,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,0.12889075555671667,0.0,1.9543708196621177,,,,,,,,,,,,,,,,,,
14,747.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,0.45477212481420365,0.0,3.905299483161904,,,,,,,,,,,,,,,,,,
15,788.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,0.4223604099374704,0.0,5.7738948726926855,,,,,,,,,,,,,,,,,,
16,817.2,15,778,190,51.56277193276213,12.592450729080726,-0.10823337849632363,-0.4420453703653086,2.158192990953612,-4.36157247523738,14,930,614,61.63673251602671,40.693498671871396,0.0,0.10823337849632363,0.0,-2.158192990953612,,,,,,,,,,,,,,,,,,
17,848.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,15,930,614,61.63673251602671,40.693498671871396,0.0,0.17060758400065287,0.0,-9.504600779980642,,,,,,,,,,,,,,,,,,
18,883.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.4049441046633288,0.0,-6.140168380035308,,,,,,,,,,,,,,,,,,
19,917.5,15,778,189,51.56277193276213,12.52617467261188,0.0,-0.1482023872386344,0.0,10.220854292319618,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
20,986.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,-0.06839186579361103,0.0,6.025715047895288,,,,,,,,,,,,,,,,,,
21,1015.2,15,778,190,51.56277193276213,12.592450729080726,0.0,-0.174315035010135,0.0,-2.6431392723295666,14,930,614,61.63673251602671,40.693498671871396,0.0,-0.17431503501013035,0.0,-2.6431392723294955,,,,,,,,,,,,,,,,,,
22,1046.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.28949924744227284,0.0,-3.4505273831021803,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
23,1146.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.15964560894449684,0.0,-3.1770270436715786,,,,,,,,,,,,,,,,,,
24,1182.7,15,778,189,51.56277193276213,12.52617467261188,0.0,0.2174215557319482,0.0,7.320591102085785,14,930,613,61.63673251602671,40.62722261540255,0.0,0.21742155573194233,0.0,7.320591102085588,,,,,,,,,,,,,,,,,,
25,1214.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
26,1246.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
27,1290.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.2817192224554552,0.0,-6.1309950479968425,14,930,614,61.63673251602671,40.693498671871396,0.0,0.2817192224554476,0.0,-6.130995047996678,,,,,,,,,,,,,,,,,,
28,1320.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
29,1350.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,-0.15620765721540766,0.0,-3.0185054534378293,,,,,,,,,,,,,,,,,,
30,1382.7,15,778,190,51.56277193276213,12.592450729080726,0.0,-0.14542114011733784,0.0,-3.1647690993979913,14,930,614,61.63673251602671,40.693498671871396,0.0,-0.14542114011733392,0.0,-3.1647690993979065,,,,,,,,,,,,,,,,,,
31,1415.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
32,1514.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,-0.23701788146040456,0.0,2.0336154565457285,,,,,,,,,,,,,,,,,,
33,1546.5,15,778,189,51.56277193276213,12.52617467261188,0.0,-0.12649547560710653,0.0,3.395851694150511,14,930,613,61.63673251602671,40.62722261540255,0.0,-0.12649547560710311,0.0,3.3958516941504193,,,,,,,,,,,,,,,,,,
34,1587.1,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
35,1747.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,0.3108846984593065,0.0,2.6673933801742304,,,,,,,,,,,,,,,,,,
36,1784.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.11243011257881215,0.0,-1.3906012687546334,14,930,614,61.63673251602671,40.693498671871396,0.0,0.11243011257880912,0.0,-1.3906012687545963,,,,,,,,,,,,,,,,,,
37,1846.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
38,1882.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.24664309010671367,0.0,-3.619120911323752,,,,,,,,,,,,,,,,,,
39,1946.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
40,1982.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
41,2018.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
42,2059.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
43,2182.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,11,1007,824,66.73998886412785,54.61147053032904,,,,
44,2218.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,983,811,65.14936350887554,53.74988179623404,,,,
45,2282.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,940,785,62.299493080715166,52.02670432804405,,,,
46,2314.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,13,924,775,61.23907617721363,51.36394376335559,-27.92912711894184,-23.50724811833411,210.16525851124894,17.48321145753618
47,2357.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,13,911,764,60.37748744311864,50.63490714219829,-20.53444667183588,-22.881862866770653,201.0040742569437,-5.647236691418398
48,2414.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,897,741,59.449622652554794,49.11055784341483,-9.47130046737651,-20.092741926755807,182.84363836634128,29.740616943578193
49,2448.1,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,13,896,730,59.38334659608595,48.381521222257525,-7.958072268581202,-18.57560341564306,89.02657445295543,56.39910618577555
50,2482.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,-0.10028508665107219,0.0,-1.5981687115708714,,,,,,,,,,12,896,720,59.38334659608595,47.718760657569064,-7.046044100449691,-17.18516068497176,13.95054839462901,96.43133520614178
51,2518.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,13,897,712,59.449622652554794,47.1885522058183,-1.6664390002803111,-14.040004840085878,-32.17063707104837,87.10758936279066
52,2582.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,892,700,59.11824237021057,46.39323952819215,-2.90954270797046,-9.106777432334749,-13.955502919710186,84.40128018312126
53,2714.5,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,613,61.63673251602671,40.62722261540255,0.0,0.3744474271577425,0.0,5.6906903823365145,,,,,,,,,,12,877,699,58.12410152317788,46.3269634717233,0.20349662279132236,-3.194211218816764,48.54549232296592,24.180298122780588
54,2758.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,877,699,58.12410152317788,46.3269634717233,3.385161023149819,-4.769383016303683,74.28485152232088,-9.820204420879785
55,2782.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,879,698,58.256653636115566,46.26068741525445,3.772997147977346,-5.006777558641699,80.74750547790919,-43.421771200681974
56,2814.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.32907085123992635,0.0,-6.594606237273091,,,,,,,,,,12,881,696,58.38920574905326,46.128135302316764,5.978836531823381,-5.649765680583455,66.50111941074034,-73.09572564801343
57,2847.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,886,692,58.72058603139749,45.86303107644138,5.550940462680985,-5.550256129107631,-25.670273755067083,-7.7078115792087765
58,2883.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,891,687,59.051966313741715,45.53165079409715,5.636583174539014,-6.234182338043447,-43.91774210712532,19.16475975005461
59,2914.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,895,682,59.317070539617106,45.20027051175292,6.3308690775281296,-7.360468161552721,-59.44635897577546,38.81311079892986
60,3046.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,-0.21405912602648366,0.0,-2.1481096440189056,,,,,,,,,,12,895,673,59.317070539617106,44.60378600353331,0.940808540057212,-3.104015687148,-20.592966813159496,32.256135131237244
61,3114.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,13,893,673,59.18451842667941,44.60378600353331,-0.10856872880387625,-1.7862068188250135,-5.931732108431211,19.429387922122693
62,3146.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,893,672,59.18451842667941,44.537509947064464,-0.21766345019171734,-1.0883172509585517,3.042116704286757,15.210583521433296
63,3214.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,613,61.63673251602671,40.62722261540255,0.0,0.2649629123221377,0.0,7.850752957692968,,,,,,,,,,12,893,672,59.18451842667941,44.537509947064464,0.11730077533713412,-0.14766213698498773,10.789302947444282,2.9385499897509995
64,3246.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,892,672,59.11824237021057,44.537509947064464,0.4374623898423815,-0.22663138199496066,14.186170787890909,4.146960329276491
65,3290.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,893,672,59.18451842667941,44.537509947064464,-0.28400060610563477,0.0,-3.9692607422171204,0.0
66,3315.1,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.41234894393896115,0.0,-4.917697602134294,,,,,,,,,,12,894,672,59.250794483148255,44.537509947064464,0.41234894393896115,0.0,-4.917697602134294,0.0
67,3356.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,894,672,59.250794483148255,44.537509947064464,0.7786577815975413,0.0,-7.942888230614438,0.0
68,3414.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,892,672,59.11824237021057,44.537509947064464,-0.35133708087718013,0.0,2.8892852045820705,0.0
69,3583.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,613,61.63673251602671,40.62722261540255,0.0,0.41830794919600595,0.0,4.962134628659608,,,,,,,,,,12,893,672,59.18451842667941,44.537509947064464,-1.0373710756263368,-0.4852263416074823,-5.893040798800058,-3.618391809153481
70,3616.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,893,672,59.18451842667941,44.537509947064464,-2.4525493961512406,-0.9526525010989941,-16.893446725179444,-7.322463498070673
71,3657.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,892,672,59.11824237021057,44.537509947064464,-4.355140513564664,-1.6331776925867636,-35.815300276025155,-13.430737603509552
72,3682.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.009872733734469693,0.0,-13.16364497929287,,,,,,,,,,12,891,671,59.051966313741715,44.47123389059561,-4.574295794546673,-1.6364978505479664,-65.12954391847585,-19.49950997680004
73,3716.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,888,670,58.85313814433518,44.40495783412677,-6.763840699710924,-2.7055362798844054,-68.98885015847952,-27.595540063391667
74,3747.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,884,669,58.5880339184598,44.338681777657925,-8.782141854710055,-3.371612230624272,-63.5562225330746,-25.591362015738707
